Id,SalePrice
1468,241782.83609930554
1430,222560.13734811926
2605,122404.45399217664
1529,204348.15884622646
335,126425.21990564346
1287,124708.72719785402
31,102792.26204116299
1785,247040.72904906384
82,170037.75575523946
2620,136574.60829841247
252,164904.1144346132
721,88059.89122384909
2165,177976.58358971454
2316,183494.78801992352
775,127889.93269733827
1558,99791.60815083518
17,205459.21015067704
1022,214298.88693677948
925,141043.75781964
438,251233.04545951824
1270,143946.19357907303
1272,122064.37633789926
215,135062.1631047974
266,250237.96126854606
2402,281593.38385382434
1250,125256.90640874504
1984,116460.04519168273
1279,139308.2248669901
377,236102.25656158596
1252,166880.31178493745
2156,294137.2210120205
499,335090.7867371802
1374,140541.63627704114
2898,221387.8178218425
401,109683.34246550803
2721,200109.04059101472
2078,228557.33780392562
2589,132330.78501858568
1946,200613.4318383447
1334,120509.4121298427
2781,210157.51725671644
431,333261.1007740454
576,227621.5417652249
1474,222881.58172613982
2254,123016.85962209133
2155,324612.6524802016
885,121179.63080512504
643,145471.17711445087
1944,107887.72987655863
480,204096.54162919868
2845,103426.3732114594
2387,287803.00067413185
2407,191766.28511038516
2527,154322.73956183696
2514,155320.40833841925
629,170827.08439331266
80,207560.77609832655
1876,137910.46819336835
1546,108820.56615865412
2518,166383.70641181152
2347,152461.76126741015
783,191558.50498123025
1322,77170.44318687895
194,77810.3718296513
1770,277282.2026666686
2143,119641.1921057146
1229,201168.3033412929
511,272258.76389493066
46,208033.24513390954
1348,152265.26091135058
2465,191073.93339106342
387,246454.6041727277
873,218888.155258149
1918,136844.8801820124
2764,275438.32316456834
2184,130708.49794983104
934,141431.72237577752
1920,134949.82488343114
2631,148224.41180724764
1768,487652.8293878109
2040,124233.4146462819
1749,225287.72765017874
834,229554.74992121902
1457,241982.56342859447
79,116809.87760648403
2302,120181.92606198572
1817,130435.10864035066
2755,203435.34549008412
359,183778.6008472459
2059,117295.8592866268
2092,249967.56013080987
2516,234543.28402311823
150,120914.22608733628
1656,162109.50313398396
83,78129.70707500861
2411,177011.47789919632
795,94150.18765771233
2312,223615.71957409516
2917,86582.49886565587
1624,183037.220348626
2215,276092.2681490486
1211,147749.23438563847
1485,154038.54475143892
1024,166917.58650701607
570,180538.7940522491
2874,129996.10830516681
700,146454.0947897984
2756,191567.26396140526
2022,154387.6412313012
583,251997.65127100382
2392,380587.24362618354
2424,183221.6043685295
212,88749.4411296661
736,125318.77214589789
1610,178043.39215089416
890,137120.30535117956
467,183866.60387105722
578,261708.93026970676
1747,192765.57578936624
1149,155338.38069368343
2758,222590.54631808566
857,141817.59945998108
2219,268493.677543217
733,89129.01354353738
2909,137534.5247747357
1798,256491.0770780998
235,151681.51522026528
2366,125260.61407097196
1027,131119.53644855434
1195,138887.7027551572
1303,59590.58151517059
148,180818.71466549803
608,153477.1311345375
2515,214538.77074109734
821,293311.84368184156
2500,286895.7364427754
745,104206.61433194717
741,110411.06972657221
1611,138952.1729999301
2532,121357.71567860652
1081,236740.90164492387
1692,438183.2138296945
2520,191991.24809120444
276,115199.84358474152
1992,118743.6931732739
663,71406.96758296069
418,114881.74794877734
1733,215832.7277601883
2359,131637.34159523353
253,177814.87463490834
1518,168816.77034245172
2035,119410.71218586098
2919,92342.22142471334
1540,217082.03933007212
2120,133006.37102528298
1674,158998.59127563296
256,133420.9011524199
2361,112336.22697135391
978,98740.74538786236
2280,129182.75912278492
2095,216201.2970557399
1709,319072.15319917374
2801,233946.2295071039
1246,126455.36333863733
2373,100537.55676832948
1055,254677.49719285697
2017,123097.20736706366
1099,274164.48948318843
1344,78430.14084380162
835,201814.09969200357
1117,191517.80483503683
2043,89291.40236132719
2085,130680.58535458951
410,156089.15056529114
2650,106004.76873241259
2867,172198.87177286853
1668,114468.31333341662
1161,162349.52092110767
2122,174708.48722398526
2539,143043.37210524819
1047,129595.62121348335
1445,137525.19252741893
541,126261.03538238214
569,196189.48359215024
1276,104257.04991648566
918,147813.05429503962
326,169376.5425233328
1936,122974.07446422806
895,105770.05379457481
257,136019.44062718216
1241,184196.5248258352
1545,100024.75177801121
1189,154677.26295517298
270,132595.08331821562
2066,195466.0334866008
693,116765.65368292341
1259,137279.73288055562
2916,169763.94976307763
2321,274346.2538526307
1977,97247.45663779475
1895,152031.93033677916
1240,165718.65202598038
85,132847.97505082612
1823,136424.83181318195
825,288457.7612308744
110,219747.23122510425
697,106999.45331966782
2297,98812.96616593277
1231,143471.4325151825
1355,137838.58783254842
968,340174.92010656634
584,210869.2669366428
1315,117009.35084404265
1606,125174.57734824
206,99641.75063429098
1685,371902.5071143207
2016,136259.90165933367
869,208848.70709473506
2135,120643.64806990299
2346,191787.75851912214
2430,223464.50796794114
2198,87597.97765935338
2652,103158.27287103547
27,124049.56734415941
241,152677.35061046344
906,127841.47563384876
1506,95297.27402634513
2098,391027.87260916893
1435,228645.6046462216
2213,138082.0460652311
1274,137832.9610751783
743,57510.83647463182
1737,181235.26106975033
2797,302546.42058554554
2185,91312.98188968444
58,177631.87971224712
830,194339.7186865511
808,119662.47578803224
680,162684.28891584428
1153,97160.19211538427
1291,118807.72543429953
1818,151484.0080488088
2161,186397.77099220423
1883,121617.57419285216
350,319320.41658974095
2473,127180.52419471058
295,165027.12844517326
293,201186.46672010407
859,131224.76839845895
288,85464.42084829789
1578,142708.01261863884
102,184214.23009121054
2831,157971.24002031743
1030,158219.91559006835
2551,159228.20475122557
1286,123762.3416262979
958,352399.4524529733
776,117962.08635822621
72,203268.93337053797
2263,264554.6027223543
1866,158336.35501144375
2876,77419.26223154904
2146,275213.3842033019
103,179687.04236363337
1500,150609.4197929935
492,190049.407715449
167,130098.20316505694
2597,112103.60839158886
2685,108370.79326040637
1035,139386.41404062786
1220,88713.17539104508
2602,159358.8482024786
2159,223572.60524546274
695,116309.51179052408
1109,261336.45280232042
640,177115.21653670078
1652,137642.20390118484
2090,151427.1776252807
1188,163455.50949469805
2345,238212.0731229379
1059,445046.7617828263
2751,209436.05995609282
128,203165.72565068997
1523,174531.29753694212
2925,155340.868767331
2145,278513.08835350454
1121,208312.99155485723
566,251889.34732234554
565,218502.39988195442
1331,145646.114649144
2928,111910.42891738845
156,139977.76796317083
797,156526.04127971194
327,109997.37048604293
2859,131731.99273611847
1453,108659.71382141284
1762,331716.4009749167
1868,179032.78173500515
1760,183033.9513265444
1113,240891.65147447065
1812,192116.16323287552
117,150548.8587065791
1142,199061.8191669391
2342,381185.7343848746
927,152141.72510276298
2478,183022.91911262233
655,103559.44698598319
2064,127428.78597685129
369,232640.32943065703
2239,106609.90123628272
2732,202355.20421688695
1653,143556.7948039512
959,180947.07847403322
2395,319243.9052549526
1412,95730.20818485355
271,275306.80910517456
1484,140061.63235752968
1497,155195.70877480094
552,159692.12284022852
2,105534.87455034112
1855,272926.95535979833
4,239437.39436049617
2292,150691.21638403324
134,150621.5211972593
646,124635.85404045819
42,318230.636458513
532,212054.1860535286
713,100597.86271212179
2561,147876.5927969701
2360,143181.51151795185
1333,109362.0887330349
1407,184100.59382954543
2892,319080.8990721827
574,231688.64746515267
1227,175550.5588611642
2591,218382.94383074308
1476,208502.69294912065
1125,270306.8303329711
1446,134248.789549868
408,113573.46902941103
1101,301794.6377579218
2251,186499.2318286557
373,172085.91285810742
2554,134832.07701659692
2382,244156.19572913868
1985,98407.44066625352
519,227326.50932694663
1093,212549.8382133394
864,275989.7109765145
2889,142186.17409908888
2308,169997.60561736565
986,159082.74370365686
1302,127498.02012187429
585,150932.60341098582
2708,127441.91395737932
147,138372.25321025364
1441,224999.1166452594
383,216789.36252873464
285,159204.78883823572
181,116098.84391362735
358,179804.09552977074
780,187114.7496571898
258,199057.174343417
1865,216855.08502763844
692,105441.21922104989
2902,333213.6871904481
508,250203.0064207604
2638,142754.61978379544
36,145880.83928885
611,154448.28260766627
2281,151906.40447980497
1678,112820.99904693394
1696,438157.17865690537
1557,85655.70911087983
2180,168043.84179420193
1726,219290.87260573535
951,134880.60730495935
267,233129.1668009066
2706,141508.36110652421
2221,212788.168331068
1357,135552.13595724397
2901,291119.41994517774
347,185612.38324700532
2164,186647.507426062
1586,344118.8892287214
360,163278.41087899724
1769,255118.1146591255
2617,177931.8618975537
1879,144345.8945273402
991,190279.0513381587
1535,126880.7553000837
1191,142889.60144228177
1579,199189.33766185536
1882,124513.52440601452
1510,149481.20539249873
2196,150001.8157296406
1845,178756.80233046526
2336,374413.14896644733
942,94834.36613270402
861,105923.24221394944
2555,133943.25702496464
1392,186185.60299830805
2099,246518.65976148396
1543,114375.16098943724
948,251651.28729026052
1239,159398.011115541
22,188198.41951095892
2796,223640.69928768795
2747,182116.7091321881
92,311445.552216975
210,178993.9707429402
1858,227288.9360790762
2228,166803.36988861792
447,196323.27208692982
827,228486.2022917686
1649,238058.62093577968
682,141793.39190686887
2698,91319.57868018257
494,168434.43793904313
214,101306.36776713589
2441,222266.41684427828
2679,93248.96562229845
1336,92933.84137805073
465,195351.26990482584
1524,142555.26449604053
2543,119433.48617530765
631,151505.34687695405
2452,352567.7796648788
228,160409.87128665607
126,147777.90378026268
1092,208033.24513390954
1122,183499.38033256453
932,210145.26825083361
1980,97936.98257414122
2171,119041.96999319483
551,157346.10390631517
2768,144423.86761891213
2056,111546.61871148879
1159,447487.6095821418
2645,121509.39610010026
1174,179037.8677812995
2266,209258.72735911622
2462,378934.4768025047
1219,144482.49563587864
2922,159562.9975937846
118,149493.489686565
474,175975.45795751197
2576,144865.78641501215
872,316412.8613394953
1077,220714.1998847341
1536,106576.50171743584
1150,145363.73582698172
2341,309560.71289182565
1931,123309.47769260847
2785,135176.54402597577
2538,134563.88554253263
597,197728.96114624807
464,185188.24312829174
233,218800.89267147714
2169,146261.2119361517
2123,169101.98348272167
1867,162659.11223319528
137,278464.22689962515
515,226468.92639226484
933,105405.1011413349
2784,137397.84365139087
972,154459.68660798043
599,149206.45618934647
2614,130503.09857020827
2582,138721.78850588866
1409,157896.15228907284
175,124535.52461071686
352,215366.9243381853
976,92721.4108190436
2134,202253.0458451849
984,112215.99204540892
2396,366842.0062284383
1673,128274.51752557798
404,122360.36042048436
607,159268.5009157575
814,143828.5713938273
868,200849.76283469883
2271,192644.80862915705
1633,239505.17395381397
337,150952.3525150586
2765,143395.70402760597
1746,227586.33608767047
368,274057.6648944031
2806,201024.30030495726
1662,197946.26022514896
1234,199437.654611884
1373,148840.3282153675
1672,112958.11266830863
1939,133631.77111933124
