Id,SalePrice
1509,125408.67047980054
1922,136314.514227265
433,456221.2154732308
460,252765.23894179458
1116,250197.092992062
1137,175869.84337727976
53,163653.45325317179
2354,280432.6382476196
1475,188686.87893155526
1761,505006.18863777176
842,146939.07272594312
2739,151197.1802254257
2509,149112.2268102056
1007,196443.15095926737
2610,178358.91311030329
1952,90011.61544182051
2719,157841.71421802204
2921,90052.17056229524
1966,143676.216787597
292,123697.03074169172
1204,186444.42343700226
1829,255094.71929513107
2419,189414.63918396656
391,148794.89502158933
798,108329.48172693966
481,199282.40707668403
193,213360.2206529799
555,116668.30921459534
899,65585.3533656196
2357,180920.70357784873
328,124682.4126058493
1356,134407.18542025567
1154,116028.29525418628
1730,186772.61411834965
2249,162101.94624645982
1119,287326.0535168001
2856,134495.54898581043
1394,126020.30370200671
2587,123087.52650708587
61,295470.6635972944
2661,195387.209829073
2711,133438.40095983451
1147,181367.26346912977
757,134599.31979895307
2623,103011.31723179901
2378,138563.91472406202
1413,137716.65889765273
1722,221377.98232237666
1112,228644.15199367373
1623,195817.8649179338
1201,193908.66814451638
1513,122627.02656655501
957,245578.49443901537
1171,258121.75180685657
1145,191991.7973274086
2726,222533.57319348806
703,141226.86940995566
760,95944.6082167472
1964,148437.7008328517
2512,192991.54191188744
159,139009.95672709437
1281,170313.2036281041
468,175325.5043752731
290,125586.85139557195
665,95049.58265028536
1463,259960.6013408532
1792,223305.26876233003
923,153897.6937494787
500,268355.71045049245
1408,165263.91591521655
331,76671.67536602507
170,114164.19575480942
2192,92329.57535691037
2571,278840.1603344389
2314,171874.68352897963
2647,92957.33405937803
422,419516.87322865037
2457,370244.6287152729
1838,202790.1593405681
2805,252676.825528283
1645,159961.83164617763
1711,306662.4641439028
2825,234804.43729173904
322,342603.5218320806
2103,252645.46688139794
342,123865.36574106551
600,114842.83896403042
488,179049.53710146644
1725,298815.08827653853
2246,287642.7929387642
2847,154491.13594239042
806,233106.55936939496
530,236344.0683286548
963,190789.35535412404
2678,91560.17882502911
171,85237.52015594036
2401,422290.66627536254
805,224865.48009969553
2259,204238.69203829687
1748,178340.11161291559
1361,135077.53665342042
1677,111723.69172786736
1406,143340.18206308282
2322,242324.0972803145
688,151503.7573749127
143,147531.72722493435
804,206530.91696794445
1214,167329.2871011292
2828,148474.7788268332
1999,170716.1500136351
2467,202524.64516493634
2665,157345.0465924445
1538,330144.8349217141
398,111836.1457582126
2822,141849.2181908089
2157,137643.08626947636
1856,209196.6753418665
1269,115873.98884941435
2570,121817.42318055911
2320,249617.1282301968
1517,121691.77530690475
2304,110898.55090233492
1312,99054.47793510633
2012,136417.35033021125
506,234083.80704418983
2865,221524.48267087422
2367,101001.48424310531
554,82576.41108206575
238,134885.87143166122
1954,111461.41001082904
2488,127542.58835233035
2291,81951.41022497878
1969,110524.53568050411
2725,164083.20988779477
1482,148121.7890939729
2763,207486.26785197304
503,249612.38369480154
1584,248209.08226370503
1531,161581.6899232304
2210,173107.69475717185
459,338566.545247164
556,130028.53033510968
1347,136162.931927977
1290,81007.32107093855
1388,105020.5994735617
1571,199758.09230769388
2754,204809.06176819763
765,125772.3340842772
2494,135348.53142482534
2870,218465.6724324576
7,208609.9055439523
1114,244354.203304533
2418,283950.0905118838
291,140665.839129463
18,320281.6150373694
39,369457.7974140001
1001,244401.10589427408
2442,234874.86300382565
616,131147.6659274816
2680,64223.421052739206
1414,132742.38405754935
289,147659.12422913653
40,260234.20712550182
860,119392.34955593647
409,144634.11580345448
673,162895.4604054112
2427,174806.70229129022
2036,195037.78664793083
2564,143171.49811187183
642,139554.8833904285
1008,176376.69594947074
1908,138579.42183473601
2519,216652.76032655424
1369,89845.56934721123
2855,178657.39483599723
712,92281.57246717537
1943,129219.02625405058
1958,127027.76562474259
107,159103.39501288912
2295,186514.59930023545
704,102281.7828142782
676,135975.4860111757
259,180099.51024618768
93,283636.75057904207
106,241838.11907114895
2315,176865.62366083762
1050,107612.37617318335
1095,199294.4462435094
2709,142080.60324248896
758,123283.08067303748
1496,152349.6916898038
2370,117129.66865952314
2458,302625.69990865904
2733,131346.72710594867
161,282818.09059364576
726,151145.78855140027
845,209996.63641880348
947,250709.37369196926
2232,113052.50343773045
2563,156909.77000876312
2299,122649.88372330012
211,98386.0496756245
605,139253.95974657853
1478,197361.7849034122
2247,293794.38937237766
2274,189945.16513676828
2869,206238.53846818558
967,215628.4083439326
2656,113385.22750041416
667,188188.48580512905
1042,109994.65905038541
2023,168804.66840180138
2447,361472.5833573035
2055,126998.74337427031
2275,298143.5837066318
2204,172949.99847135955
1563,275400.3860315547
483,226544.14915191737
796,121149.29754845236
1526,171497.16353550606
2042,136220.63227871273
442,335719.92914246285
1693,322473.00245634094
1468,227523.2199178402
1430,220644.5425783774
2605,131365.97976536924
1529,189162.75937245946
335,137614.57056264053
1287,125323.81337143495
31,100533.5377302617
1785,280235.401238208
82,158111.86562989725
2620,126410.49145922909
252,187524.06473230827
721,74248.93858867307
2165,181385.55836211136
2316,186446.58775760914
775,130628.8973254301
1558,82077.60847578199
17,191803.9139891182
1022,216406.49710183323
925,135379.35168542532
438,272251.4988994827
1270,138140.38694806158
1272,119601.84531912119
215,122094.06554447826
266,243359.54330491278
2402,284278.2686948555
1250,131554.2093693863
1984,111677.42520395582
1279,143752.13215345566
377,245628.9057285332
1252,159361.54409697643
2156,258668.72814286457
499,346323.60923565493
1374,127436.12959973767
2898,246677.60720355596
401,109621.18479305158
2721,161859.42497084854
2078,260528.32549488585
2589,131369.8224498085
1946,209007.10911418946
1334,127745.24506623005
2781,217691.03083900874
431,383034.56550430454
576,212616.06401997502
1474,208329.8188683492
2254,150279.86267010676
2155,293640.3267613582
885,119693.89022413752
643,140859.87731523314
1944,122437.32420065577
480,196291.8709703072
2845,86371.24313591699
2387,335699.9074097056
2407,199047.50953041838
2527,165118.20158228622
2514,151301.57362367035
629,154127.1240807003
80,212624.93551971662
1876,134715.1150389638
1546,115890.69324907433
2518,184809.94467127643
2347,163089.91192893806
783,206095.17888841536
1322,51776.45525076478
194,83557.30967001048
1770,286472.0743122085
2143,123137.60972009001
1229,205012.55682241893
511,286227.8614971745
46,233295.5087295402
1348,129177.80476310854
2465,194756.90430757654
387,223715.19986438117
873,216349.57587891733
1918,132219.23932632938
2764,233084.4076845279
2184,121126.71791281246
934,135906.03008972635
1920,138966.67972389667
2631,145976.5736340701
1768,531260.9304792947
2040,115099.49779899867
1749,220919.09748975892
834,234651.70771041187
1457,225705.5535827744
79,113955.25248115245
2302,126367.67894928447
1817,138218.06220796064
2755,230636.50329485073
359,181335.63947579014
2059,110317.5580945439
2092,229945.65085287395
2516,231076.3522316374
150,123617.59332279653
1656,152192.265054375
83,88310.1373965788
2411,172044.35222033903
795,77750.00377150787
2312,228569.49158905796
2917,88288.90653726562
1624,175471.2795274741
2215,301306.8702829609
1211,159764.8242240033
1485,154297.37123370267
1024,173604.557692328
570,207444.4346383979
2874,133630.77838746473
700,125875.3899158303
2756,202665.27580386095
2022,178752.54387312976
583,228824.79578854583
2392,372973.70181531
2424,180947.44044401808
212,106044.83374167222
736,123492.81024469364
1610,160253.2239934432
890,126703.91344042389
467,179557.1000733489
578,203718.9093913891
1747,193360.01918744575
1149,162437.82087454808
2758,247226.91733518447
857,142872.60126878298
2219,267363.49753819336
733,104544.12675664338
2909,109737.7415374843
1798,257942.52593064733
235,122724.67630146931
2366,117470.14238354523
1027,136259.1030594473
1195,138301.95556086442
1303,41491.52694443132
148,178303.25861638514
608,153315.7464195444
2515,197344.99637170724
821,263599.78856022254
2500,269441.6591790041
745,107979.57085383341
741,117005.84254184297
1611,111093.7564370584
2532,120681.95144679841
1081,237431.49136689457
1692,419008.706094625
2520,187474.25408443567
276,120255.75686106965
1992,116866.21451129485
663,50028.92657399485
418,120958.72548918801
1733,189693.1712772422
2359,148968.3930372442
253,182443.32434642923
1518,191282.4068561107
2035,128109.78104177151
2919,76977.53018857373
1540,249424.91132641904
2120,142038.5321785162
1674,153501.73164515046
256,147300.56344994766
2361,92293.34689968283
978,79557.92078785045
2280,128993.68939141736
2095,217396.69511135572
1709,330001.6112316872
2801,252937.0018575515
1246,116364.54620669004
2373,91736.39703233143
1055,294713.7150561653
2017,126062.87229368753
1099,258300.7258414628
1344,96793.0796778721
835,188976.23879095685
1117,219625.5451961075
2043,93916.4739941385
2085,116608.10157208084
410,141632.77745181805
2650,106095.36132117163
2867,172913.75674234377
1668,115537.94080073612
1161,160563.61679672913
2122,179562.12090261345
2539,144516.24772540343
1047,145655.36396270889
1445,136027.9603939162
541,123625.78502592997
569,211891.9165241764
1276,116454.74843951732
918,146051.1418327303
326,155846.55237050678
1936,123506.97322765723
895,96059.55297930016
257,138170.35797722221
1241,193657.3604837569
1545,115054.17929013971
1189,177192.0983396005
270,142267.48500849667
2066,184995.56087007074
693,110131.21777684511
1259,126761.25966756647
2916,144879.41572424493
2321,286087.7691128266
1977,102581.55467612787
1895,139751.2866480519
1240,169862.56749688648
85,144608.90909133424
1823,128671.08016866755
825,292768.1378688808
110,236123.22683240543
697,108829.96480222906
2297,105891.69838224408
1231,135964.65510533805
1355,140139.90029951173
968,306509.91815838916
584,220800.63851318718
1315,118620.9270646271
1606,144490.4022740318
206,104974.80988219574
1685,369564.2826275337
2016,130338.96115831393
869,200085.7384455519
2135,123064.35666848786
2346,181857.9302809122
2430,234145.3414963492
2198,82437.9908123866
2652,116376.96773970865
27,112750.16273140992
241,153565.65505505202
906,122115.61073312722
1506,107595.30313209687
2098,388972.3040974209
1435,238162.1691848007
2213,144923.99529447436
1274,138965.42341612055
743,44805.68629336303
1737,191445.2115164961
2797,275134.0290940389
2185,78407.56301812854
58,168536.18933663287
830,194321.9048967905
808,120086.65212144471
680,151193.32567531004
1153,108864.87753703477
1291,129432.25257266156
1818,141452.05510194157
2161,188796.78828738688
1883,115853.95545368285
350,331626.70946950506
2473,138807.22538277775
295,191632.39623894935
293,182970.23694515327
859,122837.38875460337
288,68368.0115447487
1578,139596.20945665208
102,190165.36176490368
2831,139813.70500193696
1030,146664.80225433092
2551,147580.55839549965
1286,134679.45288899168
958,311433.3061011589
776,128816.28998352929
72,230172.9175923216
2263,271974.46141825704
1866,165728.97197664794
2876,68939.71581198007
2146,249234.77893705526
103,175937.77814576143
1500,142263.3893780432
492,185044.55411558598
167,146175.61731311076
2597,123907.74309380195
2685,111113.091589733
1035,156109.43544120333
1220,68617.5581244632
2602,159247.5974700269
2159,219424.0662933487
695,125061.2684368903
1109,263352.3322006857
640,185067.53704327196
1652,158603.8803424826
2090,159045.2363036743
1188,177909.16534050403
2345,231590.01710137562
1059,400910.87310145976
2751,232608.0764764769
128,187552.24821895122
1523,162224.5258280814
2925,169811.02642809713
2145,293133.56783869176
1121,222740.49629532752
566,259188.40087183533
565,250878.74738098012
1331,141831.0972840643
2928,112153.17106884274
156,143540.53641173738
797,141886.02098432826
327,98656.55361714691
2859,141624.0827501288
1453,115467.77707035292
1762,338371.83134497405
1868,206768.21122894282
1760,178452.16930446913
1113,247640.8017827034
1812,194046.00240799412
117,152914.1008428166
1142,202442.30354105725
2342,368948.9758169758
927,148116.4979686157
2478,188549.67283129066
655,73905.1356083806
2064,128167.49706696965
369,235393.39469189325
2239,111690.44654376086
2732,228301.44838592858
1653,165793.30015829456
959,206671.8015548804
2395,345448.99219098326
1412,99745.41662410434
271,250104.4737852055
1484,147057.64914469764
1497,146297.8799126328
552,142853.0674005063
2,117873.1548638538
1855,285890.34369652416
4,253073.67490740347
2292,157297.13705275214
134,137103.47436227583
646,92817.14714865912
42,305497.0349169583
532,233612.59577352673
713,102033.36987956657
2561,135793.65695596102
2360,128141.37531107709
1333,129500.4181630571
1407,204251.7274146663
2892,283416.99165567034
574,222418.2640714576
1227,194635.9420786421
2591,200263.18357848717
1476,214844.63534365039
1125,261985.96910812682
1446,133020.73485086078
408,110234.93500835368
1101,290656.96216971445
2251,188143.02623770072
373,186114.0981884406
2554,125218.02590627977
2382,265680.6109914387
1985,86492.21619256493
519,238994.90053761823
1093,202729.80199233684
864,251451.52577314337
2889,158176.16029261512
2308,171998.34417027546
986,150430.49487284682
1302,136742.08727922634
585,164225.61590002314
2708,146758.38758907202
147,131877.9701330245
1441,222737.8877187466
383,185165.44654121922
285,154875.95858023438
181,116536.29396458702
358,177040.6947052855
780,141767.0324837681
258,197630.89478550138
1865,216762.27360644395
692,125505.17681624695
2902,329860.88228343334
508,259440.90547363326
2638,138291.50509416749
36,142860.73706300234
611,171828.62734612034
2281,137292.97564150195
1678,109233.45012590113
1696,437006.5606045691
1557,75207.80524051543
2180,160557.76242909036
1726,224625.75944806592
951,150458.93766881345
267,230171.8647763662
2706,125959.34934978117
2221,246199.918925444
1357,160453.98899027376
2901,308278.6473407577
347,168055.4117275569
2164,192655.68019977064
1586,321858.7664035705
360,147768.71014941722
1769,247610.20902302628
2617,167713.8670807325
1879,131347.64789106796
991,227796.44347944233
1535,127404.13242437318
1191,140236.80920269355
1579,211972.98504836886
1882,144673.2834764821
1510,123829.69906522117
2196,138112.30849895102
1845,188182.5040880768
2336,392494.3340959271
942,85021.74788141616
861,121923.57248776623
2555,123553.98260158623
1392,169687.86928009742
2099,255415.09265166236
1543,117770.13272121311
948,256058.80441193085
1239,172094.50949817695
22,191487.6917802421
2796,242293.33108152516
2747,177942.68321390892
92,282210.047725821
210,164519.63581917313
1858,232337.37817569054
2228,155080.96559554615
447,227429.02580700294
827,245349.82124474685
1649,216302.7843050407
682,139051.57117588038
2698,111271.30260706665
494,164540.99078660915
214,107849.99558887852
2441,245234.06036002302
2679,107197.30051554671
1336,108678.07418196595
465,188552.25352642895
1524,153249.58104132809
2543,118579.8116927444
631,137141.0401649492
2452,321257.4604015546
228,165933.2101325846
126,158661.41879087494
1092,248276.12698750146
1122,208214.28083016234
932,219521.41633136748
1980,84939.41217833695
2171,106849.48931883906
551,165097.62736150753
2768,169754.98648726442
2056,114131.44166327384
1159,358092.5074457278
2645,111354.91458581334
1174,184214.9241152995
2266,202438.03648859714
2462,370378.39708844566
1219,148058.10474074294
2922,176360.35697582745
118,143085.56457482016
474,163581.09668619581
2576,149988.45642681856
872,289336.6519930673
1077,219132.75250300518
1536,135319.73557962006
1150,128600.53200217836
2341,332585.2773332225
1931,143756.6806161358
2785,140468.65239960095
2538,128533.77153151215
597,198973.93601022798
464,194439.30685306227
233,221456.98444570968
2169,126980.52785319947
2123,183212.01138181373
1867,172921.7095310341
137,250041.89781157623
515,248759.98852621097
933,101631.45924715682
2784,154210.886862499
972,164685.86255545908
599,152000.64377199794
2614,133804.3514758041
2582,141623.4562064002
1409,161495.97019240947
175,92082.85021234304
352,222192.4287632898
976,89340.43953192019
2134,189935.11306309744
984,110406.38198577859
2396,353401.00493626134
1673,133031.62903516152
404,119685.22969979166
607,162099.68892535442
814,140573.60408586575
868,187460.82458760083
2271,178204.00613843452
1633,218450.9441965023
337,145982.6303468278
2765,152351.94050261335
1746,236889.45619347173
368,307084.450899539
2806,212679.75040457313
1662,200799.32346182535
1234,214877.49697531096
1373,136850.6199507973
1672,112985.85465470952
1939,122959.90040375586
